country_iso3,country_name,year,Internet_Users_Pct,GDP_Per_Capita,GNI_Per_Capita,Female_Labor_Participation_Pct,Urban_Population_Pct,GDP_Per_Capita_Log,GNI_Per_Capita_Log,DII,HCI,ESI,GEI,SRI,PSI,SSI,EMRI_Score,Layer1_Internet_Met,Layer1_Urban_Met,Layer1_FLFP_Met,Layer1_Pass,Layer2_GDP_Met,Layer2_GNI_Met,Layer2_Pass,Population_Millions,Layer3_Pop_Met,Layer3_Urban_Met,Layer3_Pass,Layers_Passed,Market_Readiness_Tier,High_Readiness
EMU,Euro area,2018,88.05418729995401,40107.5362854643,38911.9870716977,50.9085737927019,76.6346252265652,10.599344465589239,10.569083331772655,83.27955413340203,66.90248601730498,77.65262018412827,79.60028784480278,78.84037138937657,80.48398816568177,77.65262018412827,77.5060055228297,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EMU,Euro area,2019,89.91871794552115,39220.5136743355,40351.7712342557,51.1086042152201,76.8077280588719,10.576980693455756,10.605415351246942,84.68155967528126,66.86761135628907,77.77968477253131,80.276909289034,79.72749393375409,81.06375821181172,77.77968477253131,78.09564952667094,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EMU,Euro area,2020,90.08841769333199,38236.5543048506,38242.7568424279,50.3555893988266,76.9231896657797,10.551573408656925,10.551735606127073,84.84382837526084,66.20098044180253,77.16640727933444,80.22547432567781,79.87756624648719,80.20716095257002,77.16640727933444,77.77377515448283,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EMU,Euro area,2021,91.85770736721167,42984.5697414154,42462.2156348894,51.0355798004986,77.0333277900748,10.6686197509447,10.656393465665403,86.1554018450884,67.48808485655597,78.8536099190482,81.66032063322785,80.68174008062199,81.877244061915,78.8536099190482,79.17180038992184,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EMU,Euro area,2022,90.14484903946303,41608.7123275598,44622.0036307734,51.577774652787,77.1544577812445,10.636088888412107,10.706004781515928,84.96484576337706,67.59804741523465,79.01260507817773,80.7945398097435,80.06158502769287,82.66891915444826,79.01260507817773,78.8664765926241,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
ERI,Eritrea,2018,5.293000221,20204.51431880232,20306.095637127866,73.044,35.3451042175293,9.913710832214699,9.918725642730205,9.364568016207707,76.06921741408013,67.47177618642397,32.002548534935826,16.095603516945502,70.10587230994291,67.47177618642397,46.24333196965637,False,False,True,False,True,True,True,,False,False,False,1,,0
ERI,Eritrea,2019,11.223799710000002,18453.676198027446,19279.796984550332,72.929,35.23523330688481,9.823073069822636,9.866864904683114,13.594508231918404,75.33576753516203,66.39809875756694,33.88810539376547,18.458141651065752,69.2783019484557,66.39809875756694,47.22776015373244,False,False,True,False,True,True,True,,False,False,False,1,,0
ERI,Eritrea,2020,14.349399569999996,17420.885022064303,17932.325367814068,71.989,35.116138458252,9.765482454774022,9.79441601330773,15.802460795944164,74.31522283076248,65.40075429908242,34.810416292278475,19.660676934771075,68.12219508452272,65.40075429908242,47.42317717106637,False,False,True,False,True,True,True,,False,False,False,1,,0
ERI,Eritrea,2021,61.90098926870966,17567.0859635775,17433.213495396907,72.622,34.9871139526367,9.773839237488172,9.766189847418126,49.97842245194472,74.78095154307718,65.23638598826471,54.38393853047208,39.12571413443486,67.67177460868132,65.23638598826471,59.878035146026626,False,False,True,False,True,True,True,,False,False,False,1,,0
ERI,Eritrea,2022,56.853961736503585,17985.24754687127,18598.727044773143,72.851,34.8469276428223,9.797362719688502,9.830902184581417,46.29755595141577,75.09869092834123,65.92397494706162,52.41295541003689,36.9527342694153,68.70442501582124,65.92397494706162,58.88213237981494,False,False,True,False,True,True,True,,False,False,False,1,,0
ESP,Spain,2018,86.107235525659,30602.421288111305,29530.0,51.873,79.5580057813361,10.328867088491581,10.293195838031854,82.8948041988196,65.55014093122077,73.48215329968826,77.9018514676208,80.07249565642343,76.08149947148787,73.48215329968826,75.60985222042433,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
ESP,Spain,2019,90.718665325267,29786.5245689007,30560.0,52.039,79.6349761108307,10.301844946212388,10.327479965258176,86.24021124164484,65.45958386714128,73.55896274540461,79.65867254668626,82.02238636060827,76.62859017305476,73.55896274540461,76.87267517822556,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
ESP,Spain,2020,93.20564892,27233.9426461608,27410.0,50.922,79.6955674617799,10.21225608392831,10.21869967166673,88.05105176748363,64.09285971661038,72.03877353097049,80.17364031023584,83.08724681955047,74.8927231129213,72.03877353097049,76.65638929220637,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
ESP,Spain,2021,93.89752157,30799.4775937775,30380.0,52.177,79.7846242983598,10.335285475132922,10.321572692000395,88.57992541261707,65.79131827771738,73.75529519248906,81.19537941543156,83.43369298068373,76.53432456000262,73.75529519248906,77.8584085024318,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
ESP,Spain,2022,94.4855432,30319.4987196616,32690.0,52.281,79.9548794567814,10.319579288158684,10.394855089644995,89.0622926190088,65.74349037052521,74.22564939306625,81.3851756225872,83.79389352531386,77.70373214256192,74.22564939306625,78.2589637061701,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EST,Estonia,2018,89.3570077747426,23618.1361254581,21600.0,57.281,69.2803532930133,10.06981251522384,9.980494888896912,81.66023955098335,67.12321016620162,69.10112435289963,75.34722644842822,74.26233724188016,71.09155819301992,69.10112435289963,73.1850951975439,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EST,Estonia,2019,90.2289281997919,24021.2501413306,23490.0,57.34,69.5787397662154,10.086735769070403,10.064372648053766,82.39146451060816,67.28415892899531,69.89357665395701,75.87351783309788,74.8283823345302,72.4300417950686,69.89357665395701,73.84128627321002,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EST,Estonia,2020,89.05828666,23933.9939421065,23580.0,57.133,69.8815778947665,10.083096848728875,10.068196582013169,81.65429379058295,67.1252618726451,69.89759364324604,75.44111031838415,74.55755522484779,72.4910624154503,69.89759364324604,73.5619970288545,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EST,Estonia,2021,90.97970174,27951.165927774404,26490.0,57.777,70.1777274135822,10.23824996852445,10.184560331647974,83.14001688011146,68.66678377355122,71.9556330342075,77.20358035639757,75.55363105802053,74.34794286057314,71.9556330342075,75.2177846607891,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EST,Estonia,2022,91.52016546,28340.3826549406,27580.0,60.138,70.4892333736738,10.252078300161156,10.224882408848067,83.63726812051343,70.27763169719998,72.37803161333393,77.57858070970204,75.99249305456522,74.9913844555249,72.37803161333393,75.91559709488106,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
ETH,Ethiopia,2018,15.886199949999998,739.7020222720857,730.0,64.059,20.7838096618652,6.607598415232994,6.594413459749778,11.925434005787608,46.25182968778068,16.877537882599988,13.72750959333769,10.326668075770495,17.057991802200984,16.877537882599988,20.56232585678395,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
ETH,Ethiopia,2019,15.984600069999999,793.473247210266,790.0,62.001,21.2486705780029,6.677679312924335,6.673297967767654,12.157868930372686,45.4456949953002,18.017166737427846,14.283903656621703,10.690374630708853,18.31679534558316,18.017166737427846,20.962005279301543,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
ETH,Ethiopia,2020,16.069599149999995,829.7909825479474,820.0,59.297,21.6260051727295,6.722378238004617,6.710523109452428,12.350228974140077,44.041563730098645,18.639610288077584,14.666663961348611,10.987708778679014,18.910817434750246,18.639610288077584,21.01229157905193,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
ETH,Ethiopia,2021,16.698103099999997,893.0098354490492,880.0,57.555,22.1067085266113,6.795716776733857,6.78105762593618,12.969664696360045,43.461270014463175,19.73633383592221,15.463699831200115,11.580427250747594,20.036375564115456,19.73633383592221,21.57680390056952,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
ETH,Ethiopia,2022,17.983699799999997,982.1031615069896,960.0,58.001,22.7367687225342,6.8907140602226455,6.8679744089702925,14.113909292857864,44.43817763043681,21.121455260652006,16.691721940213494,12.547218896773483,21.423354544043015,21.121455260652006,22.762706202567827,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
EUU,European Union,2018,87.72138086803713,36054.953230113,34873.6718769058,50.8024288337289,74.3251511986635,10.492827267223898,10.459516110531903,82.23710087627975,66.0590891644789,76.00290474925936,78.30772658944579,77.09761684602637,78.73556366761501,76.00290474925936,76.18590994958929,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EUU,European Union,2019,88.49048575377677,35374.1403676934,36310.0785598431,50.9563983949262,74.4596491524844,10.473764602928998,10.499878168176615,82.8373539677464,66.01878638431378,76.18615796905618,78.54415258404683,77.50742090531193,79.37964325254246,76.18615796905618,76.50275693525353,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EUU,European Union,2020,92.79790436650441,34694.7035869195,34671.9021909921,50.2947202876465,74.5499802167242,10.454371142330205,10.453713744174573,85.96862251837423,65.45436122642919,75.67662744883714,80.22348397427044,79.34158275154869,78.64297211175526,75.67662744883714,77.3229886208461,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EUU,European Union,2021,94.55902618428037,39206.97917760841,38569.3121430615,50.9889401157023,74.6469353508505,10.576635555514166,10.560238144067155,87.26973453687364,66.7885576280892,77.41671319134184,81.6823081126786,80.13323090073649,80.34284063360816,77.41671319134184,78.74516142237404,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
EUU,European Union,2022,92.56488968518022,38066.8844892624,40626.4488719461,51.5700843231279,74.7659603902094,10.547126278861224,10.612199197740104,85.87602289408898,66.9454322140096,77.61645517077434,80.71796773012838,79.39594147066286,81.1720117867902,77.61645517077434,78.3907980577759,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FCS,Fragile and conflict affected situations,2018,25.000000000000004,1634.9296587547306,1522.8842915264995,53.2094751033114,44.390682523655,7.399966520367152,7.3290178091689935,26.691765884600052,45.0810021445841,28.507652115722394,27.562179431147214,30.4896071213937,28.78047801994243,28.507652115722394,31.499281386245762,False,False,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
FCS,Fragile and conflict affected situations,2019,26.6,1861.6533045303004,1633.2582635458402,52.5566485467257,44.653472474234,7.529757258023546,7.3989443189560165,27.934582162234406,45.60838088844051,30.010527252161218,29.03701941890546,31.33031006914895,29.896333851562822,30.010527252161218,32.63431986524873,False,False,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
FCS,Fragile and conflict affected situations,2020,29.6,1618.4798041022004,1562.4857485641805,51.0112120980625,44.9346292149919,7.389860268081142,7.354673061771083,30.191303502181615,43.601344704500896,28.638770596064578,29.52106312044544,32.75950973495563,29.189873016416986,28.638770596064578,32.574832052643536,False,False,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
FCS,Fragile and conflict affected situations,2021,32.3,1711.4012892975807,1676.6561433022198,50.8025391394096,45.2430817899977,7.445651927188973,7.425152945469197,32.241617916163435,43.874064539901795,29.607307406044,31.0278397340062,34.0843198502403,30.314559340330472,29.607307406044,33.77971613098992,False,False,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
FCS,Fragile and conflict affected situations,2022,34.8,1850.91743054769,1750.1272100750102,50.9610308640736,45.5264138281594,7.523976830274699,7.468014979604145,34.13926720145803,44.54568878089408,30.519541879380846,32.57779076738994,35.30941590908971,30.99853242707918,30.519541879380846,34.96241393674442,False,False,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
FIN,Finland,2018,88.8899599985585,49654.2497035329,47900.0,55.688,72.3423467740343,10.81285939809398,10.776891660007811,82.38870472769715,71.51406285024359,80.86518109419686,80.19270938556639,76.1994305422881,83.80010011845533,80.86518109419686,79.1355080301532,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FIN,Finland,2019,89.6073851129779,48358.1807773701,49590.0,55.677,72.7431214358314,10.786411364497777,10.81156464463578,83.04434393680894,71.31447082160554,80.94927296950539,80.42658591773753,76.77313782808532,84.35339603175979,80.94927296950539,79.41661036865796,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FIN,Finland,2020,92.17027106,48828.6846862799,49630.0,55.175,73.0849439791673,10.796093699657833,10.81237091748186,85.00758521433966,71.06386844281633,81.02619870991452,81.61615061517224,78.06476602381116,84.36626217165319,81.02619870991452,80.12593755069047,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FIN,Finland,2021,92.80806082,53099.1351400148,52810.0,55.927,73.3710215780329,10.879934752236487,10.874474781329312,85.5660369808943,72.15527988606189,82.1321199917115,82.43306529114454,78.5259700196749,85.35728773336652,82.1321199917115,80.98722752478244,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FIN,Finland,2022,92.98879471,50440.560224974,54120.0,57.267,73.6967597835949,10.828570721895744,10.89897755957152,85.80935443675786,72.63842809237318,81.95366405542575,82.28372317607455,78.82679585218827,85.748292061707,81.95366405542575,81.15432135051753,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FJI,Fiji,2018,58.2364006,6085.41979485376,5690.0,38.505,56.2328347385698,8.713815305214771,8.646641258603124,54.727787178237065,45.24108995182769,48.58620801129693,51.62730695441343,52.39193758734384,49.80652113876705,48.58620801129693,50.25929335580147,False,True,False,False,True,True,True,,False,True,False,1,,0
FJI,Fiji,2019,63.21789932,5842.07344577597,5570.0,38.526,56.70989552257,8.67301221234981,8.625329850020815,58.47861833479732,44.95745348796886,48.119100341972995,53.54878046335672,54.77221569151534,49.466443253869855,48.119100341972995,51.41966430766054,False,True,False,False,True,True,True,,False,True,False,1,,0
FJI,Fiji,2020,68.62560272,4620.645723801399,4560.0,36.179,57.186684691874,8.438506137918505,8.4252971767117,62.53607611259423,41.748906314723925,44.815752696539434,54.517249673643846,57.32757410253964,46.27441170951817,44.815752696539434,50.99966201379838,True,True,False,False,False,True,False,,False,True,False,0,Tier_4_Low,0
FJI,Fiji,2021,70.56800079,4536.733121103351,4380.000000000002,36.55,57.6618364761928,8.420182853805079,8.3850322878139,64.09913440254442,41.852806145545024,44.36108470921237,55.31943624367928,58.45674812311502,45.63188269980495,44.36108470921237,51.42642271370813,True,True,False,False,False,False,False,,False,True,False,0,Tier_4_Low,0
FJI,Fiji,2022,72.56549835,5414.120921190879,5250.000000000002,38.205,58.1352701465266,8.596950489968934,8.56617381363786,65.70124806417293,44.19836101080011,47.093336871873504,57.280177755466326,59.60738614800961,48.522457798646705,47.093336871873504,53.57932060638389,True,True,False,False,True,True,True,,False,True,False,1,,0
FRA,France,2018,82.0431867788484,41418.1766484844,40960.0,50.813,78.6714432536599,10.63149925663719,10.620375673477872,79.66184845892019,67.07545838403416,78.2959746401418,77.78775393109333,77.78475549537879,81.30248831367362,78.2959746401418,76.59204722558691,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FRA,France,2019,83.3397440866883,40408.2848574751,42720.0,50.615,78.6890784549356,10.606814860748763,10.662445881599808,80.60105593908527,66.76909549392586,78.45192754279586,78.18125518417621,78.33020451601911,81.97382579660143,78.45192754279586,76.96559351893515,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FRA,France,2020,84.70639801,39169.8606000707,39690.0,50.05,78.7119131765249,10.57568839731642,10.588879740723007,81.59251666279151,66.1810860584102,77.63834223078184,78.56726619297208,78.90809502488169,80.79989036700245,77.63834223078184,76.871457093561,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FRA,France,2021,86.09548575,43725.0999521245,44300.0,51.605,78.7364603392338,10.685700455708174,10.698762529141884,82.60071740639097,67.97666082242893,79.31601998867711,79.78495184279532,79.49640179273064,82.55335054434236,79.31601998867711,78.25798693123964,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FRA,France,2022,85.33331734,40988.6396406579,46010.0,51.862,78.7591921123356,10.621074622063249,10.73663577731889,82.06012107518461,67.67053488902712,79.14769088193391,79.10038334833571,79.19877999501821,83.15771482577775,79.14769088193391,77.98174778399822,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
FRO,Faroe Islands,2018,28.119413771312985,62526.4908515743,62910.0,63.22375201305894,38.4058837890625,11.043361592642432,11.04947630816179,26.855906733053615,78.01234920640675,84.7182542264216,48.67852549580502,27.610878774227118,88.14988348644003,84.7182542264216,59.93993885679737,False,False,True,False,True,True,True,,False,False,False,1,,0
FRO,Faroe Islands,2019,23.338282281805455,63068.287268848304,66010.0,45.894108312716554,38.3945655822754,11.051989198957223,11.097576673787884,23.411198347362465,66.9905756307775,85.16484991054932,46.75999687263429,25.636852468160985,88.91744751402305,85.16484991054932,56.673556876115285,False,False,False,False,True,True,True,,False,False,False,1,,0
FRO,Faroe Islands,2020,43.69468743685488,62243.1905561324,64200.0,41.484055093207196,38.6689987182617,11.038820485572481,11.06977406588073,38.156235371378855,64.07389095471487,84.84714374491908,55.118119003016936,34.19889305239345,88.47378598619989,84.84714374491908,61.34470277417849,False,False,False,False,True,True,True,,False,False,False,1,,0
FRO,Faroe Islands,2021,92.3250832639637,69415.1853254579,70040.0,40.53757124202361,38.8083763122559,11.147875337249898,11.156836063853547,73.20188384672073,64.26246868420434,86.33577055556046,75.78400185316997,54.29420380238315,89.86308224088752,86.33577055556046,74.73103612705523,True,False,False,False,True,True,True,,False,False,False,1,,0
FRO,Faroe Islands,2022,93.3926765245402,67058.2022648126,72960.0,39.62208200217319,38.9959824546757,11.113331124107122,11.197680330794636,74.03541049884251,63.42539218684382,86.41015711216417,76.06531425736479,54.86368475468664,90.51485670515419,86.41015711216417,74.940855911841,True,False,False,False,True,True,True,,False,False,False,1,,0
FSM,Micronesia,2018,36.61460114,3566.5869037112498,3400.0,43.711491976055214,22.344982035543303,8.179644708889263,8.131824785007195,27.38554781012347,44.68227388769857,40.589550285868235,31.76983595981971,19.936420163287025,41.59131111289967,40.589550285868235,35.25998602513828,False,False,False,False,False,False,False,,False,False,False,0,Tier_4_Low,0
FSM,Micronesia,2019,37.97370148,3572.659182822219,4050.0,47.256591139304625,22.359245777081,8.181345331021834,8.30671904320269,28.36859262963968,46.96221269398815,41.99737374488787,32.34195332050405,20.505244559289686,44.38219512125016,41.99737374488787,36.70687343253391,False,False,False,False,False,False,False,,False,False,False,0,Tier_4_Low,0
FSM,Micronesia,2020,39.38330078,3362.0280212052403,3990.0,50.209311962938955,22.375206003659798,8.120597043910506,8.291797105048733,29.38856919002908,48.40858555873292,41.4360343538992,32.5715010647368,21.096015415505832,44.14407753524615,41.4360343538992,37.16902739927753,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
FSM,Micronesia,2021,42.0272133927551,3508.2231419766413,4040.0,50.44574457383256,22.3928762855411,8.163149964891279,8.304247465078474,31.297422143742953,48.86962374942415,41.84518140823724,33.91070602064616,22.19556498768412,44.34275478779705,41.84518140823724,38.10447821749261,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
FSM,Micronesia,2022,39.02790069999999,3710.124516117523,4050.0,53.45238104840188,22.4122701819053,8.219090213749524,8.30671904320269,29.145689436221446,51.20003882701936,42.272177037253066,33.007607012567554,20.975635979205983,44.38219512125016,42.272177037253066,37.93101819507487,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
GAB,Gabon,2018,55.42020035,7624.277523377101,6540.0,41.909,89.4539949981866,8.939223997321747,8.785845337961213,64.2512638020069,49.059493801499016,51.337984072542326,59.482188551372445,74.33417281732841,52.02787730555086,51.337984072542326,57.29363459636228,False,True,False,False,True,True,True,,False,True,False,1,,0
GAB,Gabon,2019,59.51760101,7441.1786472281,6870.0,41.994,89.9031850170394,8.914918913889624,8.835064935031076,67.35615788908059,48.93690824748482,51.553741944987294,61.12972390015466,76.33150120430126,52.813301525745615,51.553741944987294,58.54230927103409,False,True,False,False,True,True,True,,False,True,False,1,,0
GAB,Gabon,2020,63.91790009,6605.80346077565,6820.0,39.063,90.3480750410147,8.79585522446705,8.82776136765472,70.67753985288196,46.19529963901596,50.628619950994036,62.34890883983355,78.4504012327751,52.69675447837601,50.628619950994036,58.91520633387066,False,True,False,False,True,True,True,,False,True,False,1,,0
GAB,Gabon,2021,65.76809692,8181.40914134656,7000.0,39.763,90.7881967286967,9.00974190229249,8.853808274977197,72.16206580606075,48.20025318153894,52.39365381625093,64.45755181447295,79.51730092326108,53.11239932494401,52.39365381625093,60.487705748153516,False,True,False,False,True,True,True,,False,True,False,1,,0
GAB,Gabon,2022,67.67169952,8409.2074145028,7430.0,41.904,91.2243355459988,9.03720141550506,8.91341571815747,73.68364083430151,49.769624581191216,53.069168420851724,65.50140081789647,80.60339330619284,54.06358812706311,53.069168420851724,61.6589654551418,False,True,False,False,True,True,True,,False,True,False,1,,0
GBR,United Kingdom,2018,90.692008988783,43702.9976303165,42540.0,57.525,82.4465657551295,10.685194855854348,10.658223595765195,87.19854786242328,71.75959868778335,78.9888879023201,82.53218743113055,83.96646447535909,81.90644845593805,78.9888879023201,80.73928871498529,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GBR,United Kingdom,2019,92.5166285497138,43158.7411267323,43640.0,58.037,82.6699420738913,10.672663421363636,10.683752354441571,88.58930996988379,71.99585438828437,79.10134046946243,83.26131652376674,84.87213197889056,82.31382491916818,79.10134046946243,81.36656082967598,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GBR,United Kingdom,2020,94.81820132,40812.6794663879,39340.0,58.277,82.9000015258789,10.616772585237046,10.580022511040418,90.32563821138747,71.74245025491042,77.86678763640683,83.93558923313444,85.97858521584135,80.65855067446782,77.86678763640683,81.45386902527501,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GBR,United Kingdom,2021,96.19650269,47691.3768799404,45870.0,58.02,82.9886431523641,10.772526850267113,10.73358838809481,91.3483605279391,72.71204077378678,80.22603111083444,85.430117746701,86.60702439170126,83.1090859574521,80.22603111083444,82.95062887403617,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GBR,United Kingdom,2022,95.46530151,47057.043229179,49720.0,57.703,83.0753982997505,10.75913708107643,10.814182658053124,90.85230931175703,72.41179275707904,80.77158988071298,85.07154469217828,86.36665600310631,84.3951731138407,80.77158988071298,82.97167073044584,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GEO,Georgia,2018,62.7179081974285,4804.054604044399,4580.0,55.742,58.3038181862576,8.4774236853449,8.429672593886743,58.67296377547828,54.5453596916562,45.134004097144356,52.57342009400818,55.674937948509616,46.34423265132427,45.134004097144356,52.320072975871106,False,True,True,False,False,True,False,,False,True,False,0,Tier_4_Low,0
GEO,Georgia,2019,68.8467135616978,4741.283271587599,4780.0,54.716,58.6304091780343,8.464274001574124,8.472405008626103,63.197147232060715,53.793360842793845,45.37921958070399,55.0928923553479,58.422396485190774,47.02613732998429,45.37921958070399,53.95690648880224,True,True,True,True,False,True,False,,False,True,False,1,Tier_3_Moderate,0
GEO,Georgia,2020,72.53157487,4300.857012912069,4330.0,55.206,58.9990552763878,8.36680207192339,8.373553741214627,65.97715148449778,53.39713160730122,43.88085881454961,56.12595383120352,60.194069074060494,45.4487132094309,43.88085881454961,54.32080250769158,True,True,True,True,False,False,False,,False,True,False,1,Tier_3_Moderate,0
GEO,Georgia,2021,76.4427093,5083.606954845769,4760.0,53.055,59.4293560618005,8.533973010479665,8.46821300919452,68.94143051227229,53.23837952624393,45.853219283677845,58.80775199338756,62.101664115314335,46.95924328613556,45.853219283677845,56.13320429372007,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GEO,Georgia,2022,78.71127536,6729.846599302829,5690.0,55.755,60.0101622679115,8.814456209571668,8.646641258603124,70.7759512063586,57.0074551392693,49.31892857804006,61.50893743893669,63.43843582930309,49.80652113876705,49.31892857804006,58.90060041465421,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GHA,Ghana,2018,43.0,2195.3216601637705,2060.0,61.516,55.218477566593,7.694539267387348,7.630946580890459,43.41014250536793,52.53876767038106,33.06132391733932,39.189786596549325,45.420902278403005,33.59852173019643,33.06132391733932,41.4465412002679,False,True,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
GHA,Ghana,2019,22.0732,2186.65822682613,2170.0,60.063,55.7246279109161,7.690586947879291,7.682943169878292,28.526006536432767,51.58060795852319,33.44741798479608,30.67830562525297,37.16707590960314,34.42825993997062,33.44741798479608,36.03684186949452,False,True,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
GHA,Ghana,2020,62.51760101,2195.4548165998694,2250.0,57.957,56.2171613974837,7.694599892569095,7.719129840906732,57.803332519188814,50.26276028919392,33.76535972701177,47.4478880561814,54.14160745042999,35.00571058089347,33.76535972701177,46.60424572813942,False,True,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
GHA,Ghana,2021,68.6,2445.1866252934396,2299.999999999998,56.85,56.6952556826536,7.802285611494141,7.741099090035365,62.346793257445825,50.33869879033704,34.72465808301028,50.68719047864694,56.975330062343374,35.35628598972155,34.72465808301028,48.63748324625262,True,True,True,True,False,False,False,,False,True,False,1,Tier_3_Moderate,0
GHA,Ghana,2022,69.91329956,2229.8912264780283,2400.0,55.507,57.250609602871,7.710156437743285,7.783640596221253,63.485000882429816,48.808923054210496,34.39333667122837,50.81938324551475,57.90156698119987,36.03514423544294,34.39333667122837,48.7069784454724,True,True,True,True,False,False,False,,False,True,False,1,Tier_3_Moderate,0
GIB,Gibraltar,2018,93.13625177733105,44500.76019425779,64428.0,53.14125,100.0,10.703284022299197,11.073319121292078,95.0604575818811,69.08731276149167,82.43254084674743,87.71129445470694,97.17740433250349,88.53035638798623,82.43254084674743,85.53261767697512,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GIB,Gibraltar,2019,95.09110138560885,80082.69438567366,56145.99999999999,54.5762,100.0,11.29082754661221,10.935728530422237,96.46727820639646,74.28278876738662,85.61237310695302,91.93730129950671,97.98130183222655,86.33474754570564,85.61237310695302,88.00180564955859,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GIB,Gibraltar,2020,95.36287044600002,74043.9367171678,51346.00000000001,53.3376,100.0,11.212427440817553,10.84636179105997,96.662858632453,72.91974565542239,84.32854051909764,91.59242518567201,98.09306207568744,84.90867326323384,84.32854051909764,87.29121497143146,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GIB,Gibraltar,2021,97.75788760200001,55488.56212270168,62455.99999999999,51.7075,100.0,10.923950212185941,11.042233598943882,98.3864487832561,69.77681097497852,83.79108642601602,90.89711683961205,99.0779707332892,88.03430758622495,83.79108642601602,87.30068551322636,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GIB,Gibraltar,2022,96.160046198,113757.76898745056,69850.0,53.5114,100.0,11.641835423841481,11.1541196809749,97.23655150607776,76.15723748369045,89.91039546006367,94.42130877369992,98.42088657490157,89.81973542313149,89.91039546006367,90.28437731544675,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
GIN,Guinea,2018,21.8300230430563,933.273615633705,860.0,43.497,35.8554382324219,6.839769345684551,6.7580945044277305,21.442977830488786,34.79005605387737,19.873842928621716,21.017421305164294,23.25102410792875,19.66994038630588,19.873842928621716,23.681054980493,False,False,False,False,False,False,False,,False,False,False,0,Tier_4_Low,0
